Cod_Prod;Nom_Prod;Concent;Nom_Form_Farm;Presentac;Fracción;Num_RegSan;Nom_Titular;Nom_Fabricante;Nom_IFA;Nom_Rubro;Situación
39321;LEVOCETIRIZINA;5 mg;Tableta Recubierta;Caja Envase Blister Tabletas;100;EN02612;NOVAX E.I.R.L.;LABORATORIOS GABBLAN S.A.C.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61161;LEVOCETIRIZINA DICLORHIDRATO;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EE11668;QM PHARMA QUALITY MEDICINE S.A.C.;TRIDENT LIFELINE LTD.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59051;LEVOCETIRIZINA DICLORHIDRATO;2.5 mg/ 5 mL;Solución Oral;Caja Frasco x 60 mL;1;EN08637;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57676;LEVOCIN;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EE12324;CFALAB PERU S.A.C.;CUBIT LIFESCIENCES LLP;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43843;LEVOCIX 500;500 mg;Tableta Recubierta;Caja Envase Folio Tabletas;30;EN04058;LABORATORIOS DELFARMA S.A.C.;LABORATORIOS DELFARMA S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47338;LEVOCIX 750;750 mg;Tableta Recubierta;Caja Envase Folio Tabletas Recubiertas;30;EN06612;LABORATORIOS DELFARMA S.A.C.;LABORATORIOS DELFARMA S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55256;LEVOCORE 1.5;1.5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;1;EE10543;CORE 24 S.A.C.;LABORATORIO UNICURE REMEDIES PVT. LIMITED;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
47697;LEVOCTRIM;500 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;100;EN04358;LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47772;LEVOCTRIM;500 mg;Tableta Recubierta;Caja Envase Blister Tabletas;100;EN04358;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
49536;LEVOCTRIM;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;10;EN04358;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
53849;LEVOCTRIM FORTE;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;7;EN05002;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47979;LEVODANTINA;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;5;EN06703;MEDIFARMA S.A.;MEDIFARMA S.A.;LEVOFLOXACINO;ESPECIALIDAD FARMACEUTICA;ACT
46683;LEVODANTINA;500 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;14;EN06254;MEDIFARMA S.A.;MEDIFARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52689;LEVODIF®;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EN08279;DOCTOR ANDREU Q.F.S.A.;LABORATORIOS PORTUGAL S.R.L.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55509;LEVOFILM;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EN08906;E & G FARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55791;LEVOFILM;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EN08907;E & G FARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
48874;LEVOFLAN 500;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;48;EN06431;DROGUERIA ALPHARMA.CO S.A.C.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55756;LEVOFLOW;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;5;EE10555;JAM PHARMACEUTICAL S.A.C.- JAM PHARMA S.A.C.;HIGLANCE LABORATORIES PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55896;LEVOFLOW;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EE10589;JAM PHARMACEUTICAL S.A.C.- JAM PHARMA S.A.C.;HIGLANCE LABORATORIES PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
56142;LEVOFLOW;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;7;EE10589;JAM PHARMACEUTICAL S.A.C.- JAM PHARMA S.A.C.;HIGLANCE LABORATORIES PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55753;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;5;EN08885;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
56002;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;5;EE06600;GENFAR DEL PERU S.A.C.;FAREVA VILLA RICA S.A.S.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57841;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;50;EN04927;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57961;LEVOFLOXACINO;750 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;5;EE07492;GENFAR DEL PERU S.A.C.;EUROFARMA LABORATORIOS S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57962;LEVOFLOXACINO;500 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;10;EE08078;GENFAR DEL PERU S.A.C.;EUROFARMA LABORATORIOS S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52876;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;30;EN08353;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
53395;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;10;EN08730;DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.;DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
53396;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;5;EN08703;DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.;DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
58964;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EE13108;OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.;4CARE LIFESCIENCE PRIVATE LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59237;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;5;EN07000;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
58068;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;500;EN04927;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59456;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;7;EE02608;GENFAR DEL PERU S.A.C.;FAREVA VILLA RICA S.A.S.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61480;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EN08730;GENERION CORPORATION E.I.R.L.;DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61481;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;5;EN08703;GENERION CORPORATION E.I.R.L.;DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
48759;LEVOFLOXACINO;750 mg;Comprimido Recubierto;"Caja Envase Blister Comprimidos Recubiertos	";5;EE07492;EUROFARMA PERU S.A.C.;EUROFARMA LABORATORIOS S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47490;LEVOFLOXACINO;750 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;5;EE06600;SANOFI - AVENTIS DEL PERU S.A.;FAREVA VILLA RICA S.A.S.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
44794;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;100;EN04261;VITA PHARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
45274;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;7;EE02608;SANOFI - AVENTIS DEL PERU S.A.;LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
49617;LEVOFLOXACINO;500 mg;Comprimido Recubierto;Caja Envase Blister Comprimido Recubierto;10;EE07278;EUROFARMA PERU S.A.C.;EUROFARMA LABORATORIOS S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
50587;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;50;EE07388;QM PHARMA QUALITY MEDICINE S.A.C.;GLOBELA PHARMA PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
50377;LEVOFLOXACINO;500 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;10;EE08078;EUROFARMA PERU S.A.C.;EUROFARMA LABORATORIOS S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
51270;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;100;EE07388;QM PHARMA QUALITY MEDICINE S.A.C.;GLOBELA PHARMA PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
51133;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubiertas;100;EN07955;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
42975;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EN04927;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
41556;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blister Tabletas;7;EN04406;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40149;LEVOFLOXACINO;500 mg;Tableta Recubierta;Caja Envase Blister Tabletas;7;EE02608;GENFAR DEL PERU S.A.C.;LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
38878;LEVOGASTROL;25 mg;Comprimido;Caja Envase Blister Tabletas;30;EE01621;LUKOLL S.A.C.;LABORATORIOS SALVAT S.A.;LEVOSULPIRIDA;ESPECIALIDAD FARMACEUTICA;ACT
48976;LEVOGLOB;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;10;EE07313;QM PHARMA QUALITY MEDICINE S.A.C.;GLOBELA PHARMA PVT. LTD.;LEVOFLOXACINO;ESPECIALIDAD FARMACEUTICA;ACT
48797;LEVOGLOB;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;100;EE07313;QM PHARMA QUALITY MEDICINE S.A.C.;GLOBELA PHARMA PVT. LTD.;LEVOFLOXACINO;ESPECIALIDAD FARMACEUTICA;ACT
55034;LEVOGLOB;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EE09880;QM PHARMA QUALITY MEDICINE S.A.C.;BHARAT PARENTERALS LIMITED;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57771;LEVOGLOB;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EE12195;QM PHARMA QUALITY MEDICINE S.A.C.;GLOBELA PHARMA PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47956;LEVOGRAM®;5 mg;Tableta Recubierta;Caja Envase Blister Tabletas Recubiertas;100;EN06688;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS PORTUGAL S.R.L.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54585;LEVOLERGYNN;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EE08203;OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.;MACLEODS PHARMACEUTICALS LIMITED;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57936;LEVOMEPROMAZINA;25 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;1;EN08350;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOMEPROMAZINA MALEATO;ESPECIALIDAD FARMACEUTICA;ACT
38273;LEVOMEPROMAZINA;100 mg;Tableta Recubierta;Caja Envase Blister Tabletas;100;EN01242;MEDROCK CORPORATION S.A.C.;MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA;LEVOMEPROMAZINA MALEATO;ESPECIALIDAD FARMACEUTICA;ACT
40882;LEVOMEPROMAZINA;25 mg;Tableta Recubierta;Caja Envase Blister Tabletas;100;EN03003;MEDROCK CORPORATION S.A.C.;MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA;LEVOMEPROMAZINA MALEATO;ESPECIALIDAD FARMACEUTICA;ACT
52859;LEVOMOTIL;25 mg/ mL;Solución Oral;Caja Frasco x 30 mL;1;EE09198;DROGUERIAS UNIDAS DEL PERU SOCIEDAD ANONIMA CERRADA;INDUFAR C.I.S.A.;LEVOSULPIRIDA;ESPECIALIDAD FARMACEUTICA;ACT
38374;LEVONELLE;750 mg;Tableta Recubierta;Caja Envase Blister Tabletas;5;EN01115;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
38325;LEVONELLE;500 mg;Tableta Recubierta;Caja Envase Blister Tabletas;7;EN00916;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59057;LEVO-NOALERGYM;2.5 mg/ 5 mL;Solución Oral;Caja Frasco x 100 mL + Accesorio;1;EN05788;LABORATORIO FARMACEUTICO MEDICAL S.A. - LAFARMED;LABORATORIOS PORTUGAL S.R.L.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59334;LEVO-NOALERGYM®;5 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;100;EN05679;LABORATORIO FARMACEUTICO MEDICAL S.A. - LAFARMED;LABORATORIOS PORTUGAL S.R.L.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
44842;LEVO-NOALERGYM®;5 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;100;EN05679;LABORATORIO FARMACEUTICO MEDICAL S.A. - LAFARMED;LABORATORIOS NATURALES Y GENERICOS S.A.C.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
45495;LEVONORGESTREL;0.75 mg;Tableta;Caja Envase Blíster Tabletas;10;EN01309;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
52419;LEVONORGESTREL;1.5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EE09147;BONAPHARM S.A.C.;STERIL-GENE LIFE SCIENCES (P) LTD.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
38251;LEVONORGESTREL;0.75 mg;Tableta;Caja Envase Blister Tabletas;20;EN01309;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
37917;LEVONORGESTREL;0.75 mg;Tableta;Caja Envase Blister Tabletas;50;EN01309;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
39149;LEVONORGESTREL;1.5 mg;Tableta Recubierta;Caja Envase Blister Tabletas;1;EN02321;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
61356;LEVONORGESTREL;0.75 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;20;EN01309;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
60650;LEVONORGESTREL;0.75 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EN01309;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVONORGESTREL;ESPECIALIDAD FARMACEUTICA;ACT
61369;LEVOPHARM;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;10;EE13107;OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.;4CARE LIFESCIENCE PRIVATE LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59154;LEVOPHARM;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;5;EE13136;OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.;4CARE LIFESCIENCE PRIVATE LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55469;LEVOPROXOL;500 mg/ 20 mL;Solución Inyectable;Caja Vial x 20 mL;1;EN07347;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40870;LEVOPROXOL;750 mg;Tableta Recubierta;Caja Envase Blister Tabletas;5;EN03718;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
42774;LEVOPROXOL;500 mg;Tableta Recubierta;Caja Envase Blister Tabletas;5;EN04371;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43349;LEVOPROXOL;500 mg;Tableta Recubierta;Caja Envase Blister Tabletas;10;EN04371;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
44132;LEVOQUINOX;500 mg;Comprimido Recubierto;Caja Envase Blister Comprimidos Recubiertos;14;EE03252;GRUNENTHAL PERUANA S.A.;LABORATORIOS ANDROMACO S.A.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52348;LEVOSCIENS;5 mg;Tableta Recubierta;Caja Envase Folio Tableta Recubierta;100;EN04846;SCIENTIA PHARMA S.A.C.;LABORATORIOS GABBLAN S.A.C.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52746;LEVOSCIENS;5 mg;Tableta Recubierta;Caja Envase Folio Tableta Recubierta;60;EN04846;SCIENTIA PHARMA S.A.C.;LABORATORIOS GABBLAN S.A.C.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61155;LEVOSCIENS;5 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;60;EE14353;SCIENTIA PHARMA S.A.C.;CENTURION LABORATORIES PVT. LTD.;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
41540;LEVOSTA;200 mg + 50 mg;Tableta;Caja Frasco Tabletas;30;EN04955;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;BENSERAZIDA + LEVODOPA;ESPECIALIDAD FARMACEUTICA;ACT
54462;LEVOSTAXIN - 500;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EE10657;DROGUERIA LIPHARMA S.A.C.;GLOBELA PHARMA PVT. LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
51426;LEVOSTAXIN-750;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;30;EE09298;DROGUERIA LIPHARMA S.A.C.;LINCOLN PHARMACEUTICALS LTD. INDIA;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47211;LEVOSTAXIN-750;750 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;10;EE06721;DROGUERIA LIPHARMA S.A.C.;SAGA LABORATORIES;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52445;LEVOSUL;25 mg;Tableta Recubierta;Caja Envase Folio Tableta Recubierta;30;EN02475;CORPORACION BIOTEC S.A.C.;LABORATORIOS PORTUGAL S.R.L.;LEVOSULPIRIDA;ESPECIALIDAD FARMACEUTICA;ACT
57587;LEVOSUL;25 mg;Tableta Recubierta;Caja Envase Folio Tableta Recubierta;100;EN02475;CORPORACION BIOTEC S.A.C.;LABORATORIOS PORTUGAL S.R.L.;LEVOSULPIRIDA;ESPECIALIDAD FARMACEUTICA;ACT
54473;LEVOTIRIZIN-ALLERGY;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;50;EE04380;FARMACEUTICA BIOTECH SOCIEDAD ANONIMA CERRADA - BIOTECH S.A.C.;AXELIA;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
58642;LEVOTIRIZIN-ALLERGY;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EE04380;BIOTECH HEALTH CARE SOCIEDAD ANONIMA CERRADA- BIOTECH HEALTH CARE S.A.C;AXELIA;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
51627;LEVOTIRIZIN-ALLERGY;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EE04380;FARMACEUTICA BIOTECH SOCIEDAD ANONIMA CERRADA - BIOTECH S.A.C.;AXELIA;LEVOCETIRIZINA DICLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52420;LEVOTIROXINA SODICA;100 mcg;Tableta;Caja Envase Blíster Tableta;100;EE07749;BONAPHARM S.A.C.;STERIL-GENE LIFE SCIENCES (P) LTD.;LEVOTIROXINA DE SODIO;ESPECIALIDAD FARMACEUTICA;ACT
51557;LEVOTIROXINA SODICA;100 mcg;Tableta;Caja Envase Blister Tabletas;100;EN05682;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOTIROXINA DE SODIO;ESPECIALIDAD FARMACEUTICA;ACT
38160;LEVOTIROXINA SODICA;100 mcg;Tableta;Caja Envase Blister Tabletas;100;EE00705;MERCK PERUANA S.A. ;MERCK S.A. DE C.V.;LEVOTIROXINA DE SODIO;ESPECIALIDAD FARMACEUTICA;ACT
57389;LEVOTIROXINA SODICA;100 mcg;Tableta;Caja Envase Blíster Tableta;100;EE11801;MERCK PERUANA S.A. ;MERCK HEALTHCARE KGAA;LEVOTIROXINA DE SODIO;ESPECIALIDAD FARMACEUTICA;ACT
51264;LEVOTIX;100 mcg;Tableta;Caja Envase Blíster Tableta ;500;EN05696;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;LEVOTIROXINA DE SODIO;ESPECIALIDAD FARMACEUTICA;ACT
61782;LEVOTOPLEX 250;250 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EE13546;CSP LIFESCIENCES PERU S.A.C.;GRACURE PHARMACEUTICALS LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61781;LEVOTOPLEX 500;500 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;50;EE13552;CSP LIFESCIENCES PERU S.A.C.;GRACURE PHARMACEUTICALS LTD.;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61783;LEVOTOPLEX 750;750 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;50;EE14947;CSP LIFESCIENCES PERU S.A.C.;UNIZA LIFECARE PRIVATE LIMITED;LEVOFLOXACINO HEMIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
